Reporting Starts,Reporting Ends,Campaign Name,Ad Set Name,Ad Name,Amount Spent (USD),Impressions,Link Clicks,CPM,CTR,Purchases,Purchases Conversion Value
2025-08-03,2025-08-03,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,7.3,769,27,9.49,3.63,1,65.99
2025-08-03,2025-08-03,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,17.03,979,11,17.4,1.13,1,44.0
2025-08-03,2025-08-03,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,8.58,406,3,21.13,0.87,0,0.0
2025-08-03,2025-08-03,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,12.39,559,5,22.16,0.93,0,0.0
2025-08-03,2025-08-03,Clearance Jacket - BOF - Retargeting,Website Visitors - Clearance Jacket,DPA - Clearance Jacke,11.29,1338,40,8.44,3.03,1,17.99
2025-08-03,2025-08-03,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,26.36,1481,14,17.8,0.96,1,12.0
2025-08-03,2025-08-03,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,9.56,595,8,16.06,1.44,0,0.0
2025-08-03,2025-08-03,Designer Sunglasses - BOF - Retargeting,Website Visitors - Designer Sunglasses,DPA - Designer Sungla,6.8,671,16,10.13,2.48,1,59.99
2025-08-03,2025-08-03,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,15.86,730,8,21.73,1.22,1,40.0
2025-08-03,2025-08-03,Handcrafted Wallet - BOF - Retargeting,Website Visitors - Handcrafted Wallet,DPA - Handcrafted Wal,21.32,2658,55,8.02,2.09,3,191.98
2025-08-03,2025-08-03,Handcrafted Wallet - TOF - Interests,Broad Interests - Handcrafted Wallet,Creative A - Handcrafted Wal,49.74,3162,26,15.73,0.83,1,127.98
2025-08-03,2025-08-03,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,5.8,320,4,18.14,1.37,0,0.0
2025-08-03,2025-08-03,Premium Leather Bag - BOF - Retargeting,Website Visitors - Premium Leather Bag,DPA - Premium Leather,8.53,807,26,10.57,3.34,1,71.99
2025-08-03,2025-08-03,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,19.9,1027,10,19.38,1.01,1,48.0
2025-08-04,2025-08-04,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,15.25,1379,32,11.06,2.36,1,131.99
2025-08-04,2025-08-04,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,35.59,1524,15,23.35,1.03,1,87.99
2025-08-04,2025-08-04,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,13.86,603,8,22.98,1.47,0,0.0
2025-08-04,2025-08-04,Plain Beanie - BOF - Retargeting,Website Visitors - Plain Beanie,DPA - Plain Beanie,8.06,765,30,10.54,3.97,1,17.99
2025-08-04,2025-08-04,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,18.82,778,8,24.19,1.13,1,11.99
2025-08-04,2025-08-04,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,13.19,954,9,13.83,0.96,0,0.0
2025-08-05,2025-08-05,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,12.23,943,11,12.97,1.17,0,0.0
2025-08-05,2025-08-05,Premium Backpack - TOF - Interests,Broad Interests - Premium Backpack,Creative A - Premium Backpac,3.98,187,1,21.26,1.02,0,0.0
2025-08-05,2025-08-05,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,8.07,558,6,14.47,1.15,0,0.0
2025-08-06,2025-08-06,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,14.06,824,10,17.06,1.24,0,0.0
2025-08-06,2025-08-06,Cashmere Sweater - BOF - Retargeting,Website Visitors - Cashmere Sweater,DPA - Cashmere Sweate,8.9,608,18,14.64,3.01,1,71.99
2025-08-06,2025-08-06,Cashmere Sweater - TOF - Interests,Broad Interests - Cashmere Sweater,Creative A - Cashmere Sweate,20.77,1016,9,20.44,0.94,1,48.0
2025-08-06,2025-08-06,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,23.2,1080,12,21.48,1.16,0,0.0
2025-08-06,2025-08-06,Designer Sunglasses - BOF - Retargeting,Website Visitors - Designer Sunglasses,DPA - Designer Sungla,7.41,623,16,11.9,2.66,1,59.99
2025-08-06,2025-08-06,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,17.3,850,8,20.35,1.0,1,40.0
2025-08-06,2025-08-06,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,14.28,930,13,15.36,1.44,0,0.0
2025-08-06,2025-08-06,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,23.54,984,12,23.92,1.25,0,0.0
2025-08-06,2025-08-06,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,18.08,1056,9,17.12,0.88,0,0.0
2025-08-06,2025-08-06,Plain Beanie - BOF - Retargeting,Website Visitors - Plain Beanie,DPA - Plain Beanie,8.72,604,20,14.43,3.37,1,17.99
2025-08-06,2025-08-06,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,20.34,1365,13,14.9,0.97,1,11.99
2025-08-06,2025-08-06,Premium Backpack - TOF - Interests,Broad Interests - Premium Backpack,Creative A - Premium Backpac,5.32,234,2,22.73,1.19,0,0.0
2025-08-06,2025-08-06,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,9.72,405,5,23.99,1.3,0,0.0
2025-08-06,2025-08-06,Simple Keychain - TOF - Interests,Broad Interests - Simple Keychain,Creative A - Simple Keychain,7.39,313,3,23.62,0.96,0,0.0
2025-08-06,2025-08-06,Standard Lanyard - BOF - Retargeting,Website Visitors - Standard Lanyard,DPA - Standard Lanyar,5.26,480,17,10.96,3.58,1,9.59
2025-08-06,2025-08-06,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,12.29,807,10,15.23,1.26,1,6.39
2025-08-07,2025-08-07,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,8.86,554,7,15.99,1.38,0,0.0
2025-08-07,2025-08-07,Baseball Cap - TOF - Interests,Broad Interests - Baseball Cap,Creative A - Baseball Cap,10.66,653,8,16.33,1.36,0,0.0
2025-08-07,2025-08-07,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,18.2,1410,12,12.91,0.86,0,0.0
2025-08-07,2025-08-07,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,12.94,548,5,23.61,1.03,0,0.0
2025-08-07,2025-08-07,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,9.67,615,5,15.72,0.92,0,0.0
2025-08-07,2025-08-07,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,29.76,1351,17,22.03,1.29,0,0.0
2025-08-07,2025-08-07,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,13.73,1002,8,13.7,0.83,0,0.0
2025-08-07,2025-08-07,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,13.45,733,7,18.35,0.99,0,0.0
2025-08-07,2025-08-07,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,27.36,1494,12,18.31,0.81,0,0.0
2025-08-08,2025-08-08,Cashmere Sweater - TOF - Interests,Broad Interests - Cashmere Sweater,Creative A - Cashmere Sweate,8.33,481,5,17.31,1.09,0,0.0
2025-08-08,2025-08-08,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,7.12,327,3,21.78,1.05,0,0.0
2025-08-09,2025-08-09,Basic Phone Case - TOF - Interests,Broad Interests - Basic Phone Case,Creative A - Basic Phone Cas,14.03,757,8,18.54,1.11,0,0.0
2025-08-09,2025-08-09,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,5.44,268,3,20.28,1.22,0,0.0
2025-08-09,2025-08-09,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,10.97,469,5,23.39,1.18,0,0.0
2025-08-09,2025-08-09,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,27.75,1143,11,24.28,0.98,0,0.0
2025-08-09,2025-08-09,Luxury Silk Scarf - TOF - Interests,Broad Interests - Luxury Silk Scarf,Creative A - Luxury Silk Sca,7.04,290,3,24.27,1.11,0,0.0
2025-08-09,2025-08-09,Sport Sneakers - BOF - Retargeting,Website Visitors - Sport Sneakers,DPA - Sport Sneakers,12.19,1446,54,8.43,3.76,1,65.99
2025-08-09,2025-08-09,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,28.43,1192,9,23.85,0.82,1,43.99
2025-08-09,2025-08-09,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,7.79,362,3,21.53,0.84,0,0.0
2025-08-09,2025-08-09,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,6.94,363,5,19.11,1.45,0,0.0
2025-08-10,2025-08-10,Canvas Tote Bag - BOF - Retargeting,Website Visitors - Canvas Tote Bag,DPA - Canvas Tote Bag,4.03,309,7,13.05,2.57,1,23.99
2025-08-10,2025-08-10,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,9.42,427,3,22.06,0.83,1,16.0
2025-08-10,2025-08-10,Luxury Silk Scarf - BOF - Retargeting,Website Visitors - Luxury Silk Scarf,DPA - Luxury Silk Sca,12.43,991,37,12.54,3.75,1,107.99
2025-08-10,2025-08-10,Luxury Silk Scarf - TOF - Interests,Broad Interests - Luxury Silk Scarf,Creative A - Luxury Silk Sca,29.02,1285,11,22.58,0.91,1,71.99
2025-08-10,2025-08-10,Overstock Pants - BOF - Retargeting,Website Visitors - Overstock Pants,DPA - Overstock Pants,10.33,938,22,11.01,2.42,1,11.99
2025-08-10,2025-08-10,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,24.11,1337,16,18.03,1.22,1,8.0
2025-08-10,2025-08-10,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,20.15,1416,14,14.23,1.02,0,0.0
2025-08-10,2025-08-10,Simple Keychain - BOF - Retargeting,Website Visitors - Simple Keychain,DPA - Simple Keychain,3.15,221,7,14.24,3.53,1,5.99
2025-08-10,2025-08-10,Simple Keychain - TOF - Interests,Broad Interests - Simple Keychain,Creative A - Simple Keychain,7.36,456,4,16.13,0.99,1,4.0
2025-08-11,2025-08-11,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,9.47,433,4,21.87,1.15,0,0.0
2025-08-11,2025-08-11,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,29.76,1799,15,16.54,0.83,0,0.0
2025-08-11,2025-08-11,Discontinued Boots - BOF - Retargeting,Website Visitors - Discontinued Boots,DPA - Discontinued Bo,16.43,1796,63,9.15,3.55,1,23.99
2025-08-11,2025-08-11,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,38.34,1807,23,21.22,1.31,1,16.0
2025-08-11,2025-08-11,Overstock Pants - BOF - Retargeting,Website Visitors - Overstock Pants,DPA - Overstock Pants,22.9,1663,49,13.77,3.0,1,23.99
2025-08-11,2025-08-11,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,53.47,4210,44,12.7,1.06,1,15.99
2025-08-11,2025-08-11,Simple Keychain - TOF - Interests,Broad Interests - Simple Keychain,Creative A - Simple Keychain,6.87,519,6,13.24,1.32,0,0.0
2025-08-11,2025-08-11,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,8.39,573,6,14.64,1.13,0,0.0
2025-08-12,2025-08-12,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,15.25,1486,59,10.26,3.99,1,131.99
2025-08-12,2025-08-12,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,35.56,1505,20,23.63,1.35,1,87.99
2025-08-12,2025-08-12,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,29.28,2128,31,13.76,1.47,0,0.0
2025-08-12,2025-08-12,Last Season Dress - TOF - Interests,Broad Interests - Last Season Dress,Creative A - Last Season Dre,29.56,2122,30,13.93,1.43,0,0.0
2025-08-12,2025-08-12,Polo Shirt - BOF - Retargeting,Website Visitors - Polo Shirt,DPA - Polo Shirt,5.85,482,16,12.14,3.5,1,29.99
2025-08-12,2025-08-12,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,13.66,1093,10,12.5,1.0,1,20.0
2025-08-12,2025-08-12,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,6.5,485,5,13.4,1.12,0,0.0
2025-08-13,2025-08-13,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,6.91,496,17,13.93,3.44,1,65.99
2025-08-13,2025-08-13,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,16.13,910,13,17.72,1.46,1,44.0
2025-08-13,2025-08-13,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,9.24,573,7,16.13,1.29,0,0.0
2025-08-13,2025-08-13,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,19.93,1142,9,17.45,0.87,0,0.0
2025-08-13,2025-08-13,Premium Leather Bag - BOF - Retargeting,Website Visitors - Premium Leather Bag,DPA - Premium Leather,7.75,650,22,11.92,3.41,1,71.99
2025-08-13,2025-08-13,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,18.09,904,7,20.01,0.84,1,48.0
2025-08-13,2025-08-13,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,13.62,883,9,15.42,1.03,0,0.0
2025-08-14,2025-08-14,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,12.85,1050,10,12.24,1.0,0,0.0
2025-08-14,2025-08-14,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,10.56,465,6,22.72,1.31,0,0.0
2025-08-14,2025-08-14,Discontinued Boots - TOF - Interests,Broad Interests - Discontinued Boots,Creative A - Discontinued Bo,8.73,576,5,15.16,0.9,0,0.0
2025-08-14,2025-08-14,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,10.76,561,7,19.18,1.27,0,0.0
2025-08-15,2025-08-15,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,5.35,271,2,19.76,0.91,0,0.0
2025-08-15,2025-08-15,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,29.7,1980,19,15.0,1.01,0,0.0
2025-08-15,2025-08-15,Handcrafted Wallet - TOF - Interests,Broad Interests - Handcrafted Wallet,Creative A - Handcrafted Wal,4.56,322,3,14.15,0.93,0,0.0
2025-08-15,2025-08-15,Luxury Silk Scarf - TOF - Interests,Broad Interests - Luxury Silk Scarf,Creative A - Luxury Silk Sca,9.16,396,4,23.13,1.23,0,0.0
2025-08-15,2025-08-15,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,10.35,609,5,16.99,0.96,0,0.0
2025-08-16,2025-08-16,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,6.64,317,4,20.94,1.39,0,0.0
2025-08-16,2025-08-16,Classic T-Shirt - TOF - Interests,Broad Interests - Classic T-Shirt,Creative A - Classic T-Shirt,11.61,669,7,17.35,1.08,0,0.0
2025-08-16,2025-08-16,Designer Sunglasses - TOF - Interests,Broad Interests - Designer Sunglasses,Creative A - Designer Sungla,3.27,199,2,16.42,1.41,0,0.0
2025-08-16,2025-08-16,Luxury Silk Scarf - BOF - Retargeting,Website Visitors - Luxury Silk Scarf,DPA - Luxury Silk Sca,6.15,577,14,10.65,2.48,1,53.99
2025-08-16,2025-08-16,Luxury Silk Scarf - TOF - Interests,Broad Interests - Luxury Silk Scarf,Creative A - Luxury Silk Sca,14.35,602,6,23.83,1.1,1,36.0
2025-08-16,2025-08-16,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,13.33,1007,13,13.24,1.37,0,0.0
2025-08-16,2025-08-16,Polo Shirt - TOF - Interests,Broad Interests - Polo Shirt,Creative A - Polo Shirt,6.79,476,4,14.27,0.86,0,0.0
2025-08-17,2025-08-17,Artisan Watch - BOF - Retargeting,Website Visitors - Artisan Watch,DPA - Artisan Watch,6.96,525,18,13.25,3.55,1,65.99
2025-08-17,2025-08-17,Artisan Watch - TOF - Interests,Broad Interests - Artisan Watch,Creative A - Artisan Watch,16.25,798,9,20.36,1.2,1,44.0
2025-08-17,2025-08-17,Cotton Hoodie - TOF - Interests,Broad Interests - Cotton Hoodie,Creative A - Cotton Hoodie,6.75,505,7,13.36,1.41,0,0.0
2025-08-17,2025-08-17,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,16.89,917,11,18.42,1.29,0,0.0
2025-08-17,2025-08-17,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,27.4,1631,14,16.8,0.9,0,0.0
2025-08-17,2025-08-17,Premium Backpack - TOF - Interests,Broad Interests - Premium Backpack,Creative A - Premium Backpac,4.82,268,3,17.97,1.31,0,0.0
2025-08-17,2025-08-17,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,5.5,248,3,22.17,1.28,0,0.0
2025-08-18,2025-08-18,Cashmere Sweater - BOF - Retargeting,Website Visitors - Cashmere Sweater,DPA - Cashmere Sweate,7.26,515,11,14.09,2.28,1,71.99
2025-08-18,2025-08-18,Cashmere Sweater - TOF - Interests,Broad Interests - Cashmere Sweater,Creative A - Cashmere Sweate,16.94,772,6,21.94,0.88,1,48.0
2025-08-18,2025-08-18,Cotton Hoodie - TOF - Interests,Broad Interests - Cotton Hoodie,Creative A - Cotton Hoodie,8.08,357,4,22.63,1.34,0,0.0
2025-08-18,2025-08-18,Plain Beanie - TOF - Interests,Broad Interests - Plain Beanie,Creative A - Plain Beanie,11.9,919,11,12.95,1.28,0,0.0
2025-08-18,2025-08-18,Premium Leather Bag - BOF - Retargeting,Website Visitors - Premium Leather Bag,DPA - Premium Leather,8.41,782,29,10.75,3.73,1,71.99
2025-08-18,2025-08-18,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,19.61,980,13,20.01,1.39,1,48.0
2025-08-18,2025-08-18,Sample Sale Coat - TOF - Interests,Broad Interests - Sample Sale Coat,Creative A - Sample Sale Coa,28.0,1131,16,24.76,1.46,0,0.0
2025-08-18,2025-08-18,Sport Sneakers - TOF - Interests,Broad Interests - Sport Sneakers,Creative A - Sport Sneakers,11.29,468,6,24.12,1.3,0,0.0
2025-08-18,2025-08-18,Standard Lanyard - BOF - Retargeting,Website Visitors - Standard Lanyard,DPA - Standard Lanyar,4.13,380,12,10.88,3.25,1,9.59
2025-08-18,2025-08-18,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,9.65,652,8,14.8,1.28,1,6.39
2025-08-19,2025-08-19,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,11.81,903,9,13.08,1.1,0,0.0
2025-08-19,2025-08-19,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,11.19,525,4,21.31,0.85,0,0.0
2025-08-19,2025-08-19,Handcrafted Wallet - TOF - Interests,Broad Interests - Handcrafted Wallet,Creative A - Handcrafted Wal,3.75,249,3,15.08,1.4,0,0.0
2025-08-19,2025-08-19,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,19.87,1127,10,17.63,0.93,0,0.0
2025-08-19,2025-08-19,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,4.66,261,2,17.84,0.94,0,0.0
2025-08-20,2025-08-20,Canvas Tote Bag - TOF - Interests,Broad Interests - Canvas Tote Bag,Creative A - Canvas Tote Bag,8.96,443,5,20.22,1.32,0,0.0
2025-08-20,2025-08-20,Casual Jeans - TOF - Interests,Broad Interests - Casual Jeans,Creative A - Casual Jeans,13.37,587,5,22.78,0.96,0,0.0
2025-08-20,2025-08-20,Clearance Jacket - BOF - Retargeting,Website Visitors - Clearance Jacket,DPA - Clearance Jacke,17.72,1658,53,10.69,3.21,1,17.99
2025-08-20,2025-08-20,Clearance Jacket - TOF - Interests,Broad Interests - Clearance Jacket,Creative A - Clearance Jacke,41.36,2242,21,18.45,0.96,1,12.0
2025-08-20,2025-08-20,Luxury Belt - TOF - Interests,Broad Interests - Luxury Belt,Creative A - Luxury Belt,4.84,320,2,15.14,0.93,0,0.0
2025-08-20,2025-08-20,Luxury Belt - TOF - Interests,Broad Interests - Luxury Belt,Creative A - Luxury Belt,9.33,567,4,16.46,0.83,0,0.0
2025-08-20,2025-08-20,Overstock Pants - TOF - Interests,Broad Interests - Overstock Pants,Creative A - Overstock Pants,17.21,1257,11,13.69,0.88,0,0.0
2025-08-20,2025-08-20,Premium Leather Bag - BOF - Retargeting,Website Visitors - Premium Leather Bag,DPA - Premium Leather,15.38,1178,29,13.06,2.52,1,143.99
2025-08-20,2025-08-20,Premium Leather Bag - TOF - Interests,Broad Interests - Premium Leather Bag,Creative A - Premium Leather,35.9,1607,22,22.34,1.38,1,95.99
2025-08-20,2025-08-20,Running Shorts - TOF - Interests,Broad Interests - Running Shorts,Creative A - Running Shorts,5.2,350,3,14.87,1.05,0,0.0
2025-08-20,2025-08-20,Standard Lanyard - TOF - Interests,Broad Interests - Standard Lanyard,Creative A - Standard Lanyar,11.63,635,6,18.31,1.0,0,0.0
